date,hono,error,low_quality_flag
07/02/2023 11:45:00,1.655869056,0.372874706,1
07/02/2023 11:45:00,1.688208777,0.375926392,1
07/02/2023 11:46:00,1.789496499,0.385872878,1
07/02/2023 11:46:00,1.82183622,0.388924563,1
07/02/2023 11:47:00,1.754369473,0.381995602,1
07/02/2023 11:47:00,1.819375429,0.388313911,1
07/02/2023 11:48:00,1.688383977,0.37503248,1
07/02/2023 11:48:00,1.651775699,0.371189365,1
07/02/2023 11:49:00,1.520784247,0.357907934,1
07/02/2023 11:49:00,1.520457734,0.357692996,1
07/02/2023 11:50:00,1.354992283,0.340964164,1
07/02/2023 11:50:00,1.38913977,0.344196627,1
07/02/2023 11:51:00,1.256340553,0.330734419,1
07/02/2023 11:51:00,1.22515557,0.327433634,1
07/02/2023 11:52:00,1.057882353,0.310524026,1
07/02/2023 11:52:00,1.059363606,0.310489865,1
07/02/2023 11:53:00,0.993704623,0.30374168,1
07/02/2023 11:53:00,0.995185876,0.303707519,1
07/02/2023 11:54:00,0.960385363,0.300045181,1
07/02/2023 11:54:00,0.96005885,0.299830243,1
07/02/2023 11:55:00,0.927066102,0.296348682,1
07/02/2023 11:55:00,1.026546058,0.306114391,1
07/02/2023 11:56:00,1.091552014,0.3124327,1
07/02/2023 11:56:00,1.091225501,0.312217763,1
07/02/2023 11:57:00,1.221563927,0.325069319,1
07/02/2023 11:57:00,1.288377648,0.331568404,1
07/02/2023 11:58:00,1.353383605,0.337886714,1
07/02/2023 11:58:00,1.353057092,0.337671776,1
07/02/2023 11:59:00,1.485203282,0.350704109,1
07/02/2023 11:59:00,1.517543004,0.353755794,1
07/02/2023 12:00:00,1.580741195,0.359893327,1
07/02/2023 12:00:00,1.643939386,0.36603086,1
07/02/2023 12:01:00,1.643612873,0.365815922,1
07/02/2023 12:01:00,1.708618829,0.372134231,1
07/02/2023 12:02:00,1.808098785,0.38189994,1
07/02/2023 12:02:00,1.940244976,0.394932273,1
07/02/2023 12:03:00,1.907252228,0.391450712,1
07/02/2023 12:03:00,1.874259481,0.38796915,1
07/02/2023 12:04:00,1.843074498,0.384668366,1
07/02/2023 12:04:00,1.775607751,0.377739405,1
07/02/2023 12:05:00,1.675474768,0.36754382,1
07/02/2023 12:05:00,1.542675551,0.354081612,1
07/02/2023 12:06:00,1.545964569,0.354228227,1
07/02/2023 12:06:00,1.346025117,0.334051996,1
07/02/2023 12:07:00,1.38198037,0.337465234,1
07/02/2023 12:07:00,1.280039622,0.327088873,1
07/02/2023 12:08:00,1.346853344,0.333587959,1
07/02/2023 12:08:00,1.214054127,0.320125751,1
07/02/2023 12:09:00,1.248201614,0.323358213,1
07/02/2023 12:09:00,1.180734866,0.316429252,1
07/02/2023 12:10:00,1.180408353,0.316214314,1
07/02/2023 12:10:00,1.212748074,0.319266,1
07/02/2023 12:11:00,1.078141092,0.305623015,1
07/02/2023 12:11:00,1.077814579,0.305408077,1
07/02/2023 12:12:00,1.111962066,0.30864054,1
07/02/2023 12:12:00,1.077161553,0.304978202,1
07/02/2023 12:13:00,1.11130904,0.308210664,1
07/02/2023 12:13:00,1.145456527,0.311443126,1
07/02/2023 12:14:00,1.244936483,0.321208836,1
07/02/2023 12:14:00,1.177469735,0.314279874,1
07/02/2023 12:15:00,1.276949692,0.324045584,1
07/02/2023 12:15:00,1.341955648,0.330363893,1
07/02/2023 12:16:00,1.341629135,0.330148955,1
07/02/2023 12:16:00,1.373968856,0.333200641,1
07/02/2023 12:17:00,1.339168343,0.329538303,1
