"date","no","oh","hono","hour","jhono","jhno3"
2023-02-13 07:00:00,-1.13748335800366,-2443.32425250001,0.632618413676253,7,6.95e-05,9.33e-09
2023-02-13 08:00:00,0.326335707704536,-363729.6686,0.820939209201344,8,0.000400649,6.67e-08
2023-02-13 09:00:00,0.125381396186007,21260.14145,4.58396750898572,9,0.001165547,2.44e-07
2023-02-13 10:00:00,3.75323755608258,-67859.2594425,12.1445248358936,10,0.001503689,4.4e-07
2023-02-13 11:00:00,3.93695553991276,393431.7823625,14.9109780555445,11,0.001644963,5.91e-07
2023-02-13 12:00:00,0.953702325298623,441153.026275,14.9486253962686,12,0.001693512,6.74e-07
2023-02-13 13:00:00,0.655678430688816,196456.208625,14.6467315822785,13,0.001649878,6.64e-07
2023-02-13 14:00:00,0.24731630916208,537118.921522222,12.0872147902954,14,0.001566299,6.05e-07
2023-02-13 15:00:00,1.77657087466159,314972.356911111,10.7784018070675,15,0.001409352,4.88e-07
2023-02-13 16:00:00,0.479135087026046,-87623.4451333333,7.96228487164113,16,0.000929043,2.76e-07
2023-02-13 17:00:00,1.72890711390724,16092.3290925,3.50522633282189,17,0.000428718,9.6e-08
2023-02-13 18:00:00,-0.119400199669042,-288181.694875,1.66038019558417,18,6.88e-05,1.06e-08
2023-02-13 19:00:00,-1.20069641933089,19249.17777,0.0516509978922764,19,1.13e-07,5.21e-11
2023-02-13 20:00:00,0.464725836956129,-179861.027125,-0.306960775692084,20,9.6e-09,4.56e-12
2023-02-13 21:00:00,-0.0115989815439358,95338.324275,-0.136083132981221,21,3.26e-08,9.71e-12
2023-02-13 22:00:00,-0.776648377760201,314850.50615,0.329811910226576,22,3.12e-08,9.79e-12
2023-02-13 23:00:00,0.207170187322403,152809.34899125,0.156435135446009,23,4.61e-08,1.36e-11
2023-02-14 00:00:00,0.278074471524594,-116202.104305,-0.45675674497412,0,-6.68e-09,-1.03e-12
2023-02-14 01:00:00,-0.272717426488572,-467977.12525,0.736503017605632,1,2.52e-08,7.93e-12
2023-02-14 02:00:00,0.274797059134479,34227.9734075,1.27182917923221,2,7.41e-08,2.23e-11
2023-02-14 03:00:00,0.248382101532082,-16986.07251875,0.442386880632501,3,6.27e-08,1.93e-11
2023-02-14 04:00:00,0.490215900107595,-96254.1482493,0.1836364676628,4,3.46e-08,1.15e-11
2023-02-14 05:00:00,0.854072338341811,-198858.30549895,1.77538734367498,5,2.33e-08,7.36e-12
2023-02-14 06:00:00,0.888187836421954,-117812.960115,2.32621803850889,6,3.57e-07,4.35e-11
2023-02-14 07:00:00,0.734502334754936,151064.184385,2.22829630989535,7,8.72e-05,1.08e-08
2023-02-14 08:00:00,1.24431087570571,-136778.60955,2.59445765249066,8,0.000533131,8.16e-08
2023-02-14 09:00:00,1.51727177285685,198812.553225,5.49596616932698,9,0.00108654,2.3e-07
2023-02-14 10:00:00,0.965925209358728,1042540.798265,6.55606953687215,10,0.0014129,4.15e-07
2023-02-14 11:00:00,NA,1645072.628925,7.71549006000884,11,0.001577946,5.67e-07
2023-02-14 12:00:00,0.143332485878159,1013563.935675,9.51941360283846,12,0.001641842,6.52e-07
2023-02-14 13:00:00,-0.461502124388659,2896417.42075,10.0719660983562,13,0.001647563,6.65e-07
2023-02-14 14:00:00,0.250991920336082,2620321.11275,9.21787274587913,14,0.001420696,5.57e-07
2023-02-14 15:00:00,0.366617373303034,2083789.312,7.52082604063545,15,0.001370155,4.75e-07
2023-02-14 16:00:00,1.14646244991404,1112738.01815,6.21347209082231,16,0.000848773,2.53e-07
2023-02-14 17:00:00,1.31943482793234,1096629.125075,3.417076761897,17,0.000456238,9.82e-08
2023-02-14 18:00:00,-0.364125251189396,21965.7994375,1.72166160375458,18,7.52e-05,1.13e-08
2023-02-14 19:00:00,-0.250372074530472,-211414.963065,-0.313172472224812,19,1.39e-07,6.53e-11
2023-02-14 20:00:00,0.380388610022663,-351596.6405115,-0.8231244120255,20,3.82e-09,3.74e-13
2023-02-14 21:00:00,-0.422277688001467,-372475.5253,-0.0207250978246291,21,NA,NA
2023-02-14 22:00:00,-0.495039140435945,-139312.692,0.523904401659271,22,NA,NA
2023-02-14 23:00:00,0.605122651230564,-425245.744175,0.691712808959001,23,NA,NA
2023-02-15 00:00:00,0.082211061085947,-211024.7757625,0.34249871221553,0,NA,NA
2023-02-15 01:00:00,-0.503808922092611,-298665.01795,-0.416387806027528,1,NA,NA
2023-02-15 02:00:00,0.178154059239592,-36965.505,0.115810806358769,2,NA,NA
2023-02-15 03:00:00,0.334142125407066,351185.58929075,-0.23689770042838,3,NA,NA
2023-02-15 04:00:00,0.0163332417344176,-303137.01386125,0.640210594394529,4,NA,NA
2023-02-15 05:00:00,0.186256590165129,-91194.50252,0.860437778622967,5,NA,NA
2023-02-15 06:00:00,1.09005510591089,37955.634375,0.980797198962517,6,NA,NA
2023-02-15 07:00:00,1.48224669068548,-102901.576775,0.945952876794536,7,8.88e-05,1.05e-08
2023-02-15 08:00:00,0.637157500274987,201159.223375,0.553412699263722,8,0.000546874,8.15e-08
2023-02-15 09:00:00,-0.703580678090755,2479250.09825,5.9016188892911,9,0.001072367,2.03e-07
2023-02-15 10:00:00,0.51704582413377,2871113.129,6.38180451089056,10,0.001119688,3.24e-07
2023-02-15 11:00:00,0.969494447150276,3307869.6205,6.91366753039461,11,0.00143679,5.08e-07
2023-02-15 12:00:00,1.61432797036707,3984538.582,9.11058479583485,12,0.001731208,6.67e-07
2023-02-15 13:00:00,1.36635677030361,3958398.46425,8.22676632938303,13,0.001529462,6.21e-07
2023-02-15 14:00:00,1.09762309221598,3186772.1345,7.23387509760827,14,0.001945907,6.09e-07
2023-02-15 15:00:00,0.289916569587797,2001987.1773,6.09538431775919,15,0.001364507,4.75e-07
2023-02-15 16:00:00,1.89615877871261,1429157.620325,5.53846824733906,16,0.00088918,2.53e-07
2023-02-15 17:00:00,0.746279427399537,388931.103725,2.33189555153721,17,0.000357293,7.94e-08
2023-02-15 18:00:00,0.88335939591975,-107457.747025,0.916874934508194,18,NA,NA
2023-02-15 19:00:00,-1.62736438196743,-80160.33057725,0.527177809030686,19,NA,NA
2023-02-15 20:00:00,-0.58598041636977,588709.465725,-0.0477634756754807,20,NA,NA
2023-02-15 21:00:00,0.927550156267107,407138.960325,-0.455967167050211,21,NA,NA
2023-02-15 22:00:00,0.248713621773837,-76809.934505,-0.582165708437936,22,NA,NA
2023-02-15 23:00:00,0.124586996868026,41817.437325,0.00815237284160913,23,NA,NA
2023-02-16 00:00:00,-0.082087764180506,-5752.50445500001,-0.0675117170058865,0,NA,NA
2023-02-16 01:00:00,-0.0535166346363495,19171.50648,-0.050586832287309,1,NA,NA
2023-02-16 02:00:00,-0.177492666956879,489666.95105,0.432772328505523,2,NA,NA
2023-02-16 03:00:00,0.611250493386077,6698.39129999997,1.17721018396095,3,NA,NA
2023-02-16 04:00:00,-0.390859256642396,-264995.58473625,1.21558523037037,4,NA,NA
2023-02-16 05:00:00,-0.644385572911976,194223.39395,0.936389089174859,5,NA,NA
2023-02-16 06:00:00,-0.342731981812417,-108916.156475,1.19503031227709,6,NA,NA
2023-02-16 07:00:00,0.0911402900242135,39805.77628,1.46939965423821,7,7.44e-05,9.09e-09
2023-02-16 08:00:00,0.258473716742868,229172.13242,3.98869946088018,8,0.00055898,8.32e-08
2023-02-16 09:00:00,2.49972271239692,1960702.1455,6.76747488755749,9,0.000994088,1.92e-07
2023-02-16 10:00:00,2.65073903419913,2469714.632,6.20340108856229,10,0.001053042,3.04e-07
2023-02-16 11:00:00,3.9195548624233,2674249.77675,8.48656284970862,11,0.001421023,5.03e-07
2023-02-16 12:00:00,5.49976202575991,3732274.56275,11.3894085496899,12,0.001737345,6.69e-07
2023-02-16 13:00:00,3.49414989826491,4075908.25225,10.0550904950536,13,0.001451343,5.91e-07
2023-02-16 14:00:00,5.27971697224685,2637050.575,9.26329342681666,14,0.001697599,5.14e-07
2023-02-16 15:00:00,3.89134425530367,3037239.87775,7.42924491532977,15,0.001187499,4.16e-07
2023-02-16 16:00:00,3.49681349117057,1023347.89935,NA,16,0.000940953,2.67e-07
2023-02-16 17:00:00,2.26033873800959,135144.24267075,4.36520377066115,17,0.000404414,8.84e-08
2023-02-16 18:00:00,1.13753785563184,-317733.8590955,3.03013188936043,18,NA,NA
2023-02-16 19:00:00,0.732058377929888,10968.89914,2.09677181433457,19,NA,NA
2023-02-16 20:00:00,1.3066936919168,-15776.1959575,1.18865903891484,20,NA,NA
2023-02-16 21:00:00,0.579845969079156,-267310.22095,0.0346091217418918,21,NA,NA
2023-02-16 22:00:00,0.511346414650092,-256456.0705175,0.762671146364869,22,NA,NA
2023-02-16 23:00:00,0.785455947100259,-27849.16729625,2.08559310818556,23,NA,NA
2023-02-17 00:00:00,NA,71603.3557925,1.77086250215125,0,NA,NA
2023-02-17 01:00:00,-1.29333112886046,25911.41525,1.70862417596294,1,NA,NA
2023-02-17 02:00:00,-0.0784944658421477,-203071.6279,1.36083601821038,2,NA,NA
2023-02-17 03:00:00,-0.243104000107798,971977.5170875,2.32342466284692,3,NA,NA
2023-02-17 04:00:00,-0.574910080192352,479644.537158333,2.80446219129676,4,NA,NA
2023-02-17 05:00:00,0.280054888177229,73202.0813166667,NA,5,NA,NA
2023-02-17 06:00:00,-0.252612517744894,47609.2965225,NA,6,NA,NA
2023-02-17 07:00:00,-0.771356809802175,178653.316,NA,7,8.31e-05,9.94e-09
2023-02-17 08:00:00,0.241311852618149,770363.3476175,NA,8,0.000503656,7.57e-08
2023-02-17 09:00:00,1.00622610717318,1483360.1217625,9.93598264285714,9,0.001094736,2.06e-07
2023-02-17 10:00:00,1.27351548322916,2278729.5353125,9.20423283333333,10,0.001079467,3.12e-07
2023-02-17 11:00:00,1.51665863742138,3444095.32975,NA,11,0.0014961,5.3e-07
2023-02-17 12:00:00,1.34930951313682,3983334,NA,12,0.00167052,6.43e-07
2023-02-17 13:00:00,1.49716845819878,2485369.381275,NA,13,0.001480333,6.02e-07
2023-02-17 14:00:00,1.65890429088206,2853031.718,NA,14,0.001807135,5.56e-07
2023-02-17 15:00:00,1.37934581946286,1274544.5438,NA,15,0.001060251,3.73e-07
2023-02-17 16:00:00,0.372991771486159,1096420.108225,NA,16,0.000769263,2.21e-07
2023-02-17 17:00:00,0.0345175400070183,-42360.260925,NA,17,0.000410407,8.96e-08
2023-02-17 18:00:00,-0.179971497760481,-265526.718225,NA,18,NA,NA
2023-02-17 19:00:00,0.110970791915492,-321160.952,1.45099654287791,19,NA,NA
2023-02-17 20:00:00,-0.299384305869166,13639.6725,1.69425336841085,20,NA,NA
2023-02-17 21:00:00,-0.0413551165715688,-91397.0983125,1.64188607131783,21,NA,NA
2023-02-17 22:00:00,0.828194512463293,127555.3425,1.31535014089147,22,NA,NA
2023-02-17 23:00:00,-0.397970614305025,371690.560425,2.25631716046512,23,NA,NA
2023-02-18 00:00:00,-0.3956503503535,380302.730454167,2.20453135710594,0,NA,NA
2023-02-18 01:00:00,1.34335514372177,420779.8102,NA,1,NA,NA
2023-02-18 02:00:00,-0.552484244129364,463765.569637333,0.5569345762718,2,NA,NA
2023-02-18 03:00:00,0.590246976834686,504990.575656,1.92993902096774,3,NA,NA
2023-02-18 04:00:00,-0.345271651990386,545775.39332,3.63477796294163,4,NA,NA
2023-02-18 05:00:00,-0.983887806400417,586560.210984,0.230128505863321,5,NA,NA
2023-02-18 06:00:00,-1.15642614338295,627345.028648,NA,6,NA,NA
2023-02-18 07:00:00,-0.00440487984600472,668129.846312,NA,7,6.18e-05,7.86e-09
2023-02-18 08:00:00,0.763133315367967,708914.663976,NA,8,0.000402491,6.2e-08
2023-02-18 09:00:00,1.98144554695615,1191652.9981,6.30154633179724,9,0.000915585,1.81e-07
2023-02-18 10:00:00,-0.198753747252272,3593052.68675,6.21061668271889,10,0.000887,2.55e-07
2023-02-18 11:00:00,1.58839169403188,4302962.39525,7.3216760826891,11,0.001284798,4.54e-07
2023-02-18 12:00:00,0.892695740460357,4431510.8315,16.4799409380131,12,0.001600785,6.16e-07
2023-02-18 13:00:00,1.34640080693021,3745875.317,14.7679115288427,13,0.001527092,6.21e-07
2023-02-18 14:00:00,1.29687298114119,4072196.06425,10.8304882258754,14,0.001587399,4.72e-07
2023-02-18 15:00:00,1.17273417330384,1676235.658175,8.91038502290814,15,0.001170096,4.1e-07
2023-02-18 16:00:00,0.631072158151622,830604.347275,6.97118720302865,16,0.000798085,2.29e-07
2023-02-18 17:00:00,-0.424974732591538,375351.3651,3.18932064152892,17,0.000374396,8.27e-08
2023-02-18 18:00:00,-1.00086815463599,-237658.50465,2.82819235020661,18,NA,NA
2023-02-18 19:00:00,0.902811491166829,-59953.651925,NA,19,NA,NA
2023-02-18 20:00:00,-0.338134557794929,421100.14255,NA,20,NA,NA
2023-02-18 21:00:00,0.0605053700314751,442229.888775,NA,21,NA,NA
2023-02-18 22:00:00,1.54824147726653,352085.45085,NA,22,NA,NA
2023-02-18 23:00:00,0.0578693475361267,605650.497625,NA,23,NA,NA
2023-02-19 00:00:00,0.680653620946488,498692.175925,NA,0,NA,NA
2023-02-19 01:00:00,-0.654304758758544,436152.01075,NA,1,NA,NA
2023-02-19 02:00:00,-0.713842583759372,1163762.64955,NA,2,NA,NA
2023-02-19 03:00:00,-0.480998154405052,777518.961275,NA,3,NA,NA
2023-02-19 04:00:00,0.625730871415263,911733.810825,NA,4,NA,NA
2023-02-19 05:00:00,-0.326952442136623,494219.0521,NA,5,NA,NA
2023-02-19 06:00:00,0.0278611523429532,732116.80945,NA,6,NA,NA
2023-02-19 07:00:00,0.0562242138539234,455515.19205,NA,7,6.17e-05,7.84e-09
